Security Code,Security Id,Security Name,Status,ISIN No
949011,MMFSL260313,Mahindra & Mahindra Financial Services Ltd,Delisted,INE774D07JF3
949012,1120OIL2014,Oscar Investments Ltd.,Delisted,INE221D07056
949013,KMPL2203,Kotak Mahindra Prime Ltd,Delisted,INE916DA7345
949014,950HDB2015,HDB FINANCIAL SERVICES Ltd,Delisted,INE756I07233
949015,11EECL2018,Elecon Engineering Co.Ltd.,Delisted,INE205B07012
949016,FLCIL220313,First Leasing Co. of India Ltd.,Delisted,INE492B08147
949017,0JMFPL2015,JM FINANCIAL PRODUCTS Ltd,Delisted,INE523H07171
949018,995RCL2023A,Reliance Capital Ltd,Active,INE013A08275
949019,980RCL2023B,Reliance Capital Ltd,Active,INE013A07UY0
949020,1150FEL19A,Future Enterprises Ltd,Delisted,INE623B07073
949020,1150FEL19A,Future Enterprises Ltd,Delisted,INE623B07073
949021,RCL25MAR13C,Reliance Capital Ltd,Delisted,INE013A07VA8
949022,RCL26MAR13D,Reliance Capital Ltd,Delisted,INE013A07VB6
949023,RCL25MAR13E,Reliance Capital Ltd,Delisted,INE013A07UZ7
949024,13MFL2023A,Manappuram Finance Ltd,Active,INE522D07552
949025,MFL20MAR13B,Manappuram Finance Ltd,Delisted,INE522D07537
949026,MFL20MAR13C,Manappuram Finance Ltd,Delisted,INE522D07529
949027,1215MFL18D,Manappuram Finance Ltd,Delisted,INE522D07545
949028,BFL22MAR13A,Bajaj Finance Ltd,Delisted,INE296A08680
949029,BFL26MAR13B,Bajaj Finance Ltd,Delisted,INE296A08698
949030,985RCL2023F,Reliance Capital Ltd,Active,INE013A08283
949031,1235MFL2023,Muthoot Finance Ltd,Active,INE414G09015
949032,KMPL2204,Kotak Mahindra Prime Ltd,Delisted,INE916DA7352
949033,KMPL2205,Kotak Mahindra Prime Ltd,Delisted,INE916DA7360
949034,ECLC4C301,ECL Finance Ltd,Delisted,INE804I07LZ1
949035,ECLH5C301,ECL Finance Ltd,Delisted,INE804I07MF1
949036,ECLH5C302,ECL Finance Ltd,Delisted,INE804I07MP0
949037,ECLF6E301,ECL Finance Ltd,Delisted,INE804I07ML9
949038,1775MRPL15,Marathon Realty Pvt Ltd,Delisted,INE302O07036
949039,1150FEL19,Future Enterprises Ltd,Delisted,INE998K07021
949039,1150FEL19,Future Enterprises Ltd,Delisted,INE998K07021
949040,SADBHAV18,Sadbhav Engineering Ltd.,Delisted,INE226H07023
949041,1125MIEL18A,MONNET ISPAT & ENERGY Ltd,Delisted,INE743C07077
949042,115MIEL18B,MONNET ISPAT & ENERGY Ltd,Delisted,INE743C07085
949043,REL28MAR13,Religare Enterprises Ltd,Delisted,INE621H07025
949044,1275GBL18A,Mandhana Industries Ltd.,Suspended,INE087J07025
949045,1225GBL18,Mandhana Industries Ltd.,Suspended,INE087J07033
949046,985STFC2015,Shriram Transport Finance Co. Ltd.,Delisted,INE721A07FJ0
949047,TATSTLBSL19,Tata Steel BSL Ltd,Delisted,INE824B07416
949048,0STFC2016A,Shriram Transport Finance Co. Ltd.,Delisted,INE721A07FI2
949049,1075SEFC23B,Shriram Transport Finance Co. Ltd.,Delisted,INE468M08060
949050,1150SREI18,SREI Equipment Finance Ltd,Delisted,INE881J08193
949051,985STFC15A,Shriram Transport Finance Co. Ltd.,Delisted,INE721A07FK8
949052,STFC280313B,Shriram Transport Finance Co. Ltd.,Delisted,INE721A08CD8
949053,105STFC18C,Shriram Transport Finance Co. Ltd.,Delisted,INE721A08CB2
949054,105STFC18D,Shriram Transport Finance Co. Ltd.,Delisted,INE721A08CA4
949055,1065STFC23E,Shriram Transport Finance Company Ltd,Active,INE721A08BZ3
949056,1065STFC23F,Shriram Transport Finance Company Ltd,Active,INE721A08CC0
949057,ECLC5C303,ECL Finance Ltd,Delisted,INE804I07MH7
949058,ECLC6E301,ECL Finance Ltd,Delisted,INE804I07MI5
949059,ECLF6C302,ECL Finance Ltd,Delisted,INE804I07ME4
949060,ECLC6H302,ECL Finance Ltd,Delisted,INE804I07MG9
949061,ECLC5E301,ECL Finance Ltd,Delisted,INE804I07MC8
949062,ECLC6H301,ECL Finance Ltd,Delisted,INE804I07MB0
949063,ECLF6C301,ECL Finance Ltd,Delisted,INE804I07MA2
949064,RCL03APR13A,Reliance Capital Ltd,Delisted,INE013A07VD2
949065,RCL03APR13B,Reliance Capital Ltd,Delisted,INE013A07VE0
949066,RCL03APR13C,Reliance Capital Ltd,Delisted,INE013A07VG5
949067,RCL03APR13D,Reliance Capital Ltd,Delisted,INE013A07VF7
949068,915HDFC2016,Housing Development Finance Corp. Ltd,Delisted,INE001A07KY6
949069,1205RFL2023,RELIGARE FINVEST Ltd,Active,INE958G08997
949070,975RHFL16A,Reliance Home Finance Ltd,Delisted,INE217K07083
949071,975RHFL15B,Reliance Home Finance Ltd,Delisted,INE217K07091
949072,910VEDL2023,Vedanta Ltd,Delisted,INE268A07145
949073,905HDFC18,Housing Development Finance Corp. Ltd,Delisted,INE001A07LA4
949074,0HDFC2014A,Housing Development Finance Corp. Ltd,Delisted,INE001A07LB2
949075,ECLC5E302,ECL Finance Ltd,Delisted,INE804I07MM7
949076,ECLI4C301,ECL Finance Ltd,Delisted,INE804I07MQ8
949077,MLDL4APR13A,Mahindra Lifespace Developers Ltd.,Delisted,INE813A07049
949077,MLDL4APR13A,Mahindra Lifespace Developers Ltd.,Delisted,INE813A07049
949078,ECLD5C301,ECL Finance Ltd,Delisted,INE804I07MR6
949079,8MLDL2017B,Mahindra Lifespace Developers Ltd.,Delisted,INE813A07056
949080,8MLDL2018C,Mahindra Lifespace Developers Ltd.,Delisted,INE813A07031
949081,ECLC5C302,ECL Finance Ltd,Delisted,INE804I07MN5
949082,ECLE6C301,ECL Finance Ltd,Delisted,INE804I07MO3
949083,ECLB4B301,ECL Finance Ltd,Delisted,INE804I07MK1
949084,ECLB4C302,ECL Finance Ltd,Delisted,INE804I07MJ3
949085,KMPL2206,Kotak Mahindra Prime Ltd,Delisted,INE916DA7378
949086,RCL10APR13A,Reliance Capital Ltd,Delisted,INE013A07VI1
949087,RCL09APR15B,Reliance Capital Ltd,Delisted,INE013A07VL5
949088,RCL10APR13C,Reliance Capital Ltd,Delisted,INE013A07VJ9
949089,RCL08APR13D,Reliance Capital Ltd,Delisted,INE013A07VH3
949090,RCL10APR13E,Reliance Capital Ltd,Delisted,INE013A07VK7
949091,1010MFL2014,Magma Fincorp  Ltd,Delisted,INE511C07318
949092,1020MFL2015,Magma Fincorp  Ltd,Delisted,INE511C07326
949093,1260OSCAR14,Oscar Investments Ltd.,Delisted,INE221D07064
949094,ECLC6I301,ECL Finance Ltd,Delisted,INE804I07MS4
949095,1110SREI18B,SREI Infrastructure Finance Ltd,Delisted,INE872A08CX7
949096,1125SEFL23C,SREI Equipment Finance Ltd,Active,INE872A08CY5
949097,RCL17APR13F,Reliance Capital Ltd,Delisted,INE013A07VN1
949098,963JSPL16,Jindal Steel & Power Ltd,Delisted,INE749A08118
949099,1052TCIL18,Thomas Cook (India) Ltd.,Delisted,INE332A08014
949100,0HDFC2013B,Housing Development Finance Corp. Ltd,Delisted,INE001A07LC0
949101,887HDFC2013,Housing Development Finance Corp. Ltd,Delisted,INE001A07LD8
949102,BFL16APR13,Bajaj Finance Ltd,Suspended,INE296A07880
949103,920MMFS15,Mahindra & Mahindra Financial Services Ltd,Delisted,INE774D07JH9
949104,925MMFS18,Mahindra & Mahindra Financial Services Ltd,Delisted,INE774D07JG1
949105,950RCL23A,Reliance Capital Ltd,Active,INE013A08291
949106,945RCL18B,Reliance Capital Ltd,Delisted,INE013A07VO9
949107,945RCL18C,Reliance Capital Ltd,Delisted,INE013A07VP6
949108,0SEFCL2015A,Shriram Equipment Finance Company Ltd,Delisted,INE468M07138
949109,SEFC270712C,Shriram Equipment Finance Company Ltd,Delisted,INE468M07153
949110,SEFC060812D,Shriram Equipment Finance Company Ltd,Delisted,INE468M07187
949111,106SEFCL15E,Shriram Equipment Finance Company Ltd,Delisted,INE468M07195
949112,0RHFL2014,Reliance Home Finance Ltd,Delisted,INE217K07109
949113,895HDFC14,Housing Development Finance Corp. Ltd,Delisted,INE001A07KZ3
949114,880HDFC2014,Housing Development Finance Corp. Ltd,Delisted,INE001A07LE6
949115,1070MFL2023,Magma Fincorp Ltd,Active,INE511C08860
949116,ECLC4D301,ECL Finance Ltd,Delisted,INE804I07MU0
949117,ECLC4D302,ECL Finance Ltd,Delisted,INE804I07MV8
949118,ECLC5D301,ECL Finance Ltd,Delisted,INE804I07MW6
949119,KMPL2207,Kotak Mahindra Prime Ltd,Delisted,INE916DA7386
949120,KMPL2208,Kotak Mahindra Prime Ltd,Delisted,INE916DA7394
949121,KMPL2209,Kotak Mahindra Prime Ltd,Delisted,INE916DA7402
949122,KMPL2210,Kotak Mahindra Prime Ltd,Delisted,INE916DA7410
949123,KMPL2211,Kotak Mahindra Prime Ltd,Delisted,INE916DA7428
949124,877HDFC2014,Housing Development Finance Corp. Ltd,Delisted,INE001A07LF3
949125,970MMFSL20A,Mahindra & Mahindra Financial Services Ltd,Delisted,INE774D08LE0
949126,970MMFSL23B,Mahindra & Mahindra Financial Services Ltd,Active,INE774D08LD2
949127,RCL23APR13,Reliance Capital Ltd,Delisted,INE013A07VQ4
949128,975TV2016,TV SUNDRAM IYENGAR & SONS Ltd,Delisted,INE086F07017
949129,995TV2018,TV SUNDRAM IYENGAR & SONS Ltd,Delisted,INE086F07025
949130,KMPL2212,Kotak Mahindra Prime Ltd,Delisted,INE916DA7436
949131,KMPL2213,Kotak Mahindra Prime Ltd,Delisted,INE916DA7444
949132,AQ2013MMFS,Mahindra & Mahindra Financial Services Ltd,Delisted,INE774D07JJ5
949133,AP2013MMFS,Mahindra & Mahindra Financial Services Ltd,Delisted,INE774D07JL1
949134,AO2013MMFS,Mahindra & Mahindra Financial Services Ltd,Delisted,INE774D07JK3
949135,KMPL2214,Kotak Mahindra Prime Ltd,Delisted,INE916DA7451
949136,KMPL2215,Kotak Mahindra Prime Ltd,Delisted,INE916DA7469
